id,price
274,789
275,658
276,789
277,789
278,1607
279,4155
280,863
281,844
282,1436
283,828
284,802
285,9530
286,552
287,3669
288,11560
289,734
290,802
291,1436
292,828
293,891
294,5292
295,734
296,5292
297,3669
298,421
299,666
300,789
301,552
302,552
303,421
304,3669
305,12308
306,3478
307,4327
308,844
309,5219
310,789
311,789
312,3007
313,1436
314,1415
315,984
316,6108
317,11988
318,8736
319,789
320,891
321,4155
322,4327
323,720
324,844
325,8736
326,552
327,1607
328,5292
329,828
330,5292
331,1061
332,589
333,844
334,984
335,552
336,734
337,544
338,863
339,1415
340,8736
341,891
342,666
343,1436
344,828
345,6108
346,684
347,802
348,9530
349,8736
350,3669
351,886
352,789
353,3007
354,666
355,891
356,789
357,3669
358,886
359,4155
360,552
361,827
362,828
363,684
364,720
365,5292
366,625
367,666
368,666
369,5292
370,552
371,886
372,828
373,720
374,734
375,4155
376,844
377,863
378,5292
379,863
380,828
381,827
382,12308
383,552
384,984
385,475
386,3669
387,828
388,4327
389,6648
390,789
391,13135
392,11560
393,6108
394,3669
395,683
396,5219
397,421
398,1607
399,863
400,828
401,720
402,421
403,734
404,802
405,984
406,789
407,734
408,844
409,6648
410,4155
411,1607
412,863
413,552
414,11560
415,3007
416,828
417,666
418,789
419,11560
420,789
421,844
422,5219
423,6290
424,3007
425,4155
426,3669
427,1436
428,1061
429,789
430,552
431,552
432,4155
433,1061
434,11560
435,5292
436,844
437,3007
438,1436
439,802
440,891
441,12907
442,720
443,863
444,863
445,1436
446,589
447,12308
448,863
449,552
450,705
451,6108
452,589
453,720
454,3669
455,4327
456,828
457,3669
458,5292
459,863
460,984
461,863
462,552
463,12907
464,3669
465,4155
466,4368
467,3950
468,789
469,552
470,3669
471,18115
472,6108
473,15917
474,1061
475,3007
476,3669
477,666
478,734
479,3669
480,1061
481,1436
482,737
483,789
484,3007
485,544
486,789
487,552
488,421
489,863
490,421
491,552
492,421
493,6774
494,4327
495,475
496,891
497,552
498,12907
499,844
500,3669
501,863
502,666
503,5219
504,4155
505,6290
506,544
507,11646
508,863
509,4327
510,891
511,863
512,5292
513,844
514,3950
515,828
516,8736
517,863
518,11646
519,4155
520,3669
521,802
522,863
523,3669
524,6290
525,552
526,552
527,720
528,828
529,789
530,4155
531,5292
532,4764
533,3007
534,863
535,827
536,658
537,3007
538,658
539,3669
540,863
541,1607
542,1607
543,863
544,828
545,5292
546,3669
547,421
548,5292
549,4155
550,11988
551,863
552,3669
553,828
554,5292
555,789
556,3669
557,734
558,863
559,5292
560,720
561,1436
562,8736
563,828
564,552
565,15917
566,421
567,552
568,984
569,3669
570,552
571,666
572,3669
573,863
574,828
575,844
576,552
577,1436
578,4788
579,6648
580,720
581,3669
582,666
583,828
584,844
585,4784
586,8736
587,802
588,828
589,720
590,450
591,3669
592,891
593,8736
594,552
595,658
596,12907
597,1061
598,789
599,11560
600,844
601,526
602,891
603,1436
604,789
605,421
606,8736
607,5219
608,12308
609,552
610,891
611,3669
612,3950
613,789
614,844
615,5292
616,886
617,552
618,1436
619,802
620,4155
621,1781
622,12308
623,552
624,844
625,3669
626,15917
627,11560
628,4155
629,666
630,863
631,8736
632,421
633,552
634,720
635,4155
636,3478
637,984
638,5219
639,574
640,12308
641,4327
642,789
643,11560
644,12308
645,1607
646,5292
647,8062
648,1061
649,3007
650,450
651,720
652,552
653,863
654,844
655,1061
656,3007
657,683
658,544
659,4155
660,544
661,802
662,1569
663,844
664,4764
665,5292
666,5219
667,8736
668,828
669,828
670,16900
671,828
672,6108
673,1607
674,552
675,844
676,891
677,3007
678,552
679,844
680,705
681,844
682,1061
683,891
684,11646
685,12720
686,1061
687,1436
688,5219
689,863
690,789
691,6048
692,421
693,8736
694,1061
695,844
696,5292
697,1607
698,552
699,827
700,421
701,789
702,4784
703,789
704,12308
705,3669
706,776
707,5219
708,828
709,3669
710,863
711,12308
712,552
713,844
714,552
715,844
716,3007
717,984
718,4155
719,828
720,863
721,891
722,5292
723,863
724,984
725,720
726,3669
727,3669
728,12308
729,4784
730,3669
731,4764
732,844
733,1624
734,4788
735,3669
736,552
737,863
738,734
739,4068
740,552
741,844
742,421
743,4155
744,8062
745,863
746,3007
747,863
748,844
749,3669
750,844
751,475
752,3669
753,8736
754,1746
755,984
756,3669
757,5292
758,3669
759,3478
760,6774
761,863
762,3669
763,421
764,3669
765,802
766,589
767,844
768,4155
769,9530
770,4155
771,475
772,16900
773,3669
774,421
775,3669
776,1607
777,720
778,1436
779,421
780,8736
781,4327
782,3669
783,3669
784,3669
785,450
786,789
787,6648
788,1607
789,658
790,828
791,863
792,720
793,6108
794,1061
795,544
796,844
797,5219
798,5219
799,589
800,720
801,4155
802,5292
803,5292
804,828
805,11560
806,3007
807,666
808,5292
809,891
810,891
811,5292
812,737
813,5292
814,789
815,544
816,6108
817,1607
818,15917
819,3669
820,4764
821,3669
822,828
823,4327
824,11560
825,891
826,734
827,1607
828,789
829,544
830,552
831,552
832,828
833,666
834,475
835,16900
836,891
837,552
838,863
839,789
840,5219
841,891
842,12907
843,5292
844,666
845,552
846,984
847,1436
848,863
849,666
850,666
851,12338
852,3669
853,15917
854,863
855,720
856,1607
857,4155
858,4155
859,3669
860,1607
861,844
862,863
863,4784
864,984
865,13135
866,1607
867,844
868,1061
869,8736
870,1061
871,844
872,16900
873,16900
874,1436
875,3669
876,8736
877,844
878,1061
879,4155
880,12308
881,844
882,789
883,5219
884,15917
885,844
886,475
887,4764
888,3669
889,6048
890,3669
891,1436
892,863
893,552
894,3669
895,9530
896,789
897,789
898,720
899,5292
900,5292
901,552
902,12907
903,984
904,15917
905,720
906,3669
907,844
908,789
909,3669
910,8736
911,11988
912,863
913,11560
914,844
915,1061
916,6108
917,683
918,891
919,12338
920,589
921,1607
922,12308
923,789
924,828
925,6648
926,3669
927,863
928,552
929,734
930,984
931,3669
932,683
933,3007
934,734
935,3478
936,1436
937,12308
938,3669
939,863
940,844
941,3669
942,666
943,789
944,8736
945,3007
946,6108
947,4155
948,789
949,8736
950,3669
951,552
952,3669
953,5292
954,658
955,734
956,1415
957,720
958,11646
959,552
960,5292
961,16900
962,891
963,984
964,1607
965,828
966,789
967,863
968,828
969,16733
970,475
971,1436
972,891
973,863
974,863
975,5219
976,552
977,9471
978,863
979,863
980,505
981,5292
982,828
983,891
984,8736
985,5219
986,828
987,544
988,5292
989,4155
990,18115
991,552
992,720
993,3007
994,720
995,863
996,1698
997,4155
998,9530
999,5292
1000,3669
1001,421
1002,8736
1003,3950
1004,666
1005,658
1006,666
1007,4068
1008,863
1009,863
1010,828
1011,3669
1012,544
1013,863
1014,891
1015,4764
1016,5292
1017,552
1018,3669
1019,5292
1020,5292
1021,789
1022,5292
1023,552
1024,544
1025,552
1026,3669
1027,6108
1028,1436
1029,552
1030,789
1031,3669
1032,666
1033,5292
1034,891
1035,734
1036,683
1037,421
1038,421
1039,844
1040,863
1041,6290
1042,844
1043,828
1044,1061
1045,5292
1046,552
1047,789
1048,828
1049,863
1050,828
1051,552
1052,828
1053,5292
1054,828
1055,530
1056,734
1057,844
1058,844
1059,1061
1060,12907
1061,789
1062,5292
1063,5292
1064,4155
1065,5292
1066,3669
1067,863
1068,5292
1069,552
1070,6108
1071,844
1072,984
1073,16900
1074,11646
1075,11560
1076,3669
1077,475
1078,828
1079,789
1080,589
1081,734
1082,589
1083,3669
1084,1061
1085,789
1086,9530
1087,5292
1088,8736
1089,828
1090,1436
1091,789
1092,4784
1093,789
1094,789
1095,589
1096,552
1097,863
1098,4327
1099,552
1100,828
1101,984
1102,3669
1103,4327
1104,1607
1105,5292
1106,891
1107,1061
1108,15917
1109,5292
1110,12308
1111,720
1112,666
1113,13135
1114,863
1115,8736
1116,789
1117,6648
1118,6108
1119,984
1120,863
1121,552
1122,734
1123,9471
1124,802
1125,720
1126,891
1127,544
1128,1436
1129,4327
1130,891
1131,5292
1132,5292
1133,552
1134,863
1135,8736
1136,1061
1137,666
1138,789
1139,589
1140,844
1141,421
1142,4155
1143,844
1144,844
1145,844
1146,12308
1147,3669
1148,8736
1149,891
1150,789
1151,552
1152,589
1153,844
1154,789
1155,552
1156,8736
1157,720
1158,1061
1159,1436
1160,589
1161,9471
1162,1746
1163,891
1164,666
1165,5292
1166,828
1167,4327
1168,984
1169,658
1170,737
1171,891
1172,789
1173,844
1174,1607
1175,863
1176,658
1177,844
1178,12907
1179,552
1180,8736
1181,3669
1182,6108
1183,828
1184,12308
1185,6108
1186,12308
1187,6048
1188,552
1189,11560
1190,6774
1191,8736
1192,12338
1193,6108
1194,475
1195,3669
1196,5292
1197,863
1198,863
1199,5292
1200,984
1201,789
1202,984
1203,1607
1204,13135
1205,552
1206,11988
1207,863
1208,891
1209,3669
1210,683
1211,734
1212,1436
1213,1061
1214,3007
1215,5292
1216,789
1217,5292
1218,12308
1219,828
1220,4068
1221,666
1222,863
1223,589
1224,863
1225,1436
1226,3669
1227,1061
1228,828
1229,5292
1230,11560
1231,1436
1232,3669
1233,4155
1234,3669
1235,4327
1236,802
1237,891
1238,789
1239,658
1240,720
1241,552
1242,11988
1243,3669
1244,1607
1245,863
1246,8736
1247,4155
1248,891
1249,802
1250,3669
1251,863
1252,11646
1253,421
1254,1607
1255,5292
1256,891
1257,789
1258,4368
1259,5292
1260,6108
1261,552
1262,450
1263,3669
1264,891
1265,3669
1266,891
1267,11646
1268,984
1269,802
1270,5292
1271,828
1272,984
1273,3669
1274,5219
1275,11988
1276,5292
1277,3669
1278,863
1279,863
1280,1436
1281,984
1282,552
1283,5292
1284,3007
1285,552
1286,802
1287,3669
1288,666
1289,13135
1290,1607
1291,863
1292,421
1293,1607
1294,789
1295,3669
1296,1061
1297,574
1298,5292
1299,1415
1300,16733
1301,720
1302,3669
1303,552
1304,844
1305,8736
1306,828
1307,828
1308,3669
1309,11988
1310,589
1311,658
1312,4764
1313,3669
1314,984
1315,3669
1316,552
1317,666
1318,3669
1319,6108
1320,734
1321,844
1322,6048
1323,11988
1324,984
1325,863
1326,552
1327,684
1328,828
1329,589
1330,5292
1331,863
1332,552
1333,5292
1334,421
1335,4155
1336,891
1337,891
1338,3669
1339,13135
1340,11988
1341,844
1342,3007
1343,720
1344,3950
1345,4368
1346,666
1347,3950
1348,1061
1349,11560
1350,552
1351,863
1352,3669
1353,552
1354,4155
1355,6048
1356,720
1357,802
1358,589
1359,5292
1360,4899
1361,11560
1362,666
1363,844
1364,844
1365,1061
1366,16900
1367,863
1368,1061
1369,3478
1370,789
1371,863
1372,863
1373,574
1374,4327
1375,984
1376,450
1377,552
1378,4155
1379,6108
1380,552
1381,3669
1382,891
1383,828
1384,3669
1385,789
1386,863
1387,802
1388,683
1389,4899
1390,863
1391,802
1392,4155
1393,863
1394,8062
1395,552
1396,475
1397,789
1398,1746
1399,789
1400,828
1401,863
1402,5292
1403,544
1404,666
1405,8736
1406,5292
1407,8736
1408,3669
1409,8736
1410,1061
1411,16900
1412,8637
1413,552
1414,844
1415,828
1416,828
1417,4327
1418,3669
1419,5292
1420,1061
1421,789
1422,863
1423,828
1424,1436
1425,5292
1426,789
1427,3007
1428,5292
1429,3669
1430,789
1431,891
1432,886
1433,828
1434,789
1435,863
1436,687
1437,1436
1438,4764
1439,666
1440,421
1441,789
1442,3669
1443,5219
1444,984
1445,666
1446,828
1447,789
1448,5292
1449,552
1450,3669
1451,844
1452,734
1453,3669
1454,1436
1455,552
1456,8736
1457,552
1458,6108
1459,6774
1460,11560
1461,789
1462,828
1463,891
1464,666
1465,421
1466,552
1467,863
1468,3669
1469,552
1470,828
1471,863
1472,844
1473,844
1474,552
1475,5292
1476,1061
1477,8736
1478,3007
1479,891
1480,3007
1481,552
1482,984
1483,828
1484,16900
1485,658
1486,552
1487,4155
1488,6108
1489,828
1490,12308
1491,552
1492,552
1493,863
1494,3950
1495,4327
1496,658
1497,802
1498,666
1499,5219
1500,4155
1501,8736
1502,863
1503,3669
1504,828
1505,828
1506,789
1507,802
1508,844
1509,789
1510,789
1511,984
1512,828
1513,789
1514,720
1515,552
1516,3669
1517,789
1518,3669
1519,3950
1520,1607
1521,720
1522,3669
1523,5292
1524,16900
1525,6048
1526,666
1527,421
1528,4788
1529,8736
1530,3669
1531,13135
1532,789
1533,734
1534,844
1535,720
1536,5292
1537,4784
1538,6648
1539,552
1540,720
1541,450
1542,11988
1543,1436
1544,5292
1545,4327
1546,666
1547,421
1548,4155
1549,475
1550,984
1551,984
1552,6108
1553,475
1554,8736
1555,4155
1556,4327
1557,789
1558,1607
1559,737
1560,737
1561,828
1562,828
1563,421
1564,9530
1565,891
1566,828
1567,789
1568,552
1569,3669
1570,552
1571,11646
1572,1061
1573,789
1574,5292
1575,720
1576,8736
1577,3007
1578,6290
1579,552
1580,1607
1581,3669
1582,789
1583,4155
1584,828
1585,450
1586,789
1587,11560
1588,475
1589,4327
1590,789
1591,552
1592,12907
1593,12907
1594,5292
1595,802
1596,891
1597,12907
1598,589
1599,4155
1600,552
1601,4155
1602,552
1603,16900
1604,5292
1605,15917
1606,828
1607,827
1608,844
1609,3669
1610,891
1611,3007
1612,984
1613,844
1614,552
1615,12308
1616,828
1617,6108
1618,789
1619,827
1620,705
1621,828
1622,802
1623,863
1624,863
1625,828
1626,844
1627,1624
1628,828
1629,863
1630,4327
1631,552
1632,3950
1633,4764
1634,5292
1635,1436
1636,4764
1637,984
1638,863
1639,863
1640,1624
1641,552
1642,4327
1643,828
1644,789
1645,4764
1646,789
1647,421
1648,863
1649,5292
1650,1746
1651,552
1652,3007
1653,666
1654,5292
1655,3669
1656,891
1657,4155
1658,828
1659,552
1660,3669
1661,552
1662,3669
1663,984
1664,4155
1665,3669
1666,4327
1667,4068
1668,8736
1669,1061
1670,4155
1671,3669
1672,16900
1673,5292
1674,789
1675,3669
1676,552
1677,16900
1678,3669
1679,828
1680,789
1681,828
1682,421
1683,8736
1684,6774
1685,3669
1686,552
1687,4327
1688,658
1689,789
1690,552
1691,734
1692,3950
1693,11560
1694,11560
1695,3007
1696,687
1697,844
1698,3950
1699,552
1700,552
1701,828
1702,863
1703,421
1704,984
1705,552
1706,9530
1707,4764
1708,421
1709,4764
1710,828
1711,421
1712,552
1713,544
1714,3669
1715,421
1716,6648
1717,863
1718,9530
1719,475
1720,11988
1721,844
1722,9850
1723,544
1724,11646
1725,827
1726,4327
1727,5219
1728,552
1729,789
1730,828
1731,789
1732,3950
1733,1781
1734,891
1735,3950
1736,3669
1737,552
1738,891
1739,698
1740,4155
1741,552
1742,863
1743,552
1744,16900
1745,683
1746,666
1747,552
1748,734
1749,789
1750,4327
1751,3669
1752,828
1753,863
1754,5292
1755,6108
1756,475
1757,421
1758,789
1759,802
1760,12308
1761,3669
1762,844
1763,828
1764,844
1765,15917
1766,844
1767,3669
1768,5292
1769,3950
1770,3669
1771,984
1772,863
1773,589
1774,8062
1775,886
1776,544
1777,984
1778,6108
1779,5292
1780,863
1781,844
1782,844
1783,1436
1784,984
1785,666
1786,421
1787,863
1788,5292
1789,789
1790,11646
1791,789
1792,844
1793,6290
1794,589
1795,3669
1796,891
1797,891
1798,11560
1799,9530
1800,789
1801,4327
1802,6648
1803,3669
1804,15917
1805,720
1806,552
1807,9530
1808,552
1809,3478
1810,5292
1811,3669
1812,552
1813,666
1814,421
1815,720
1816,421
1817,984
1818,552
1819,3669
1820,589
1821,5292
1822,789
1823,5292
1824,6108
1825,3669
1826,984
1827,15917
1828,789
1829,552
1830,802
1831,666
1832,421
1833,4327
1834,863
1835,4155
1836,475
1837,3007
1838,828
1839,863
1840,844
1841,863
1842,1436
1843,789
1844,3669
1845,3669
1846,1061
1847,5292
1848,734
1849,8736
1850,552
1851,789
1852,1061
1853,421
1854,12308
1855,789
1856,6108
1857,6774
1858,12907
1859,666
1860,3669
1861,544
1862,789
1863,5292
1864,540
1865,4327
1866,828
1867,3669
1868,891
1869,705
1870,421
1871,828
1872,863
1873,1607
1874,589
1875,4155
1876,1061
1877,3669
1878,4155
1879,1061
1880,3669
1881,450
1882,844
1883,552
1884,891
1885,16900
1886,625
1887,16733
1888,789
1889,552
1890,3669
1891,828
1892,3669
1893,12907
1894,863
1895,984
1896,984
1897,12338
1898,6774
1899,11646
1900,5292
1901,3478
1902,5219
1903,1607
1904,828
1905,11988
1906,8736
1907,802
1908,421
1909,475
1910,1607
1911,475
1912,12308
1913,789
1914,789
1915,4327
1916,828
1917,844
1918,3669
1919,1061
1920,552
1921,863
1922,5292
1923,6108
1924,3669
1925,3007
1926,1436
1927,683
1928,4788
1929,863
1930,891
1931,984
1932,802
1933,421
1934,3669
1935,552
1936,421
1937,828
1938,666
1939,589
1940,15917
1941,475
1942,421
1943,552
1944,8736
1945,421
1946,16733
1947,15917
1948,863
1949,11560
1950,891
1951,3669
1952,552
1953,666
1954,5292
1955,6108
1956,421
1957,5292
1958,828
1959,12907
1960,844
1961,4155
1962,734
1963,789
1964,789
1965,552
1966,11560
1967,4155
1968,15917
1969,8736
1970,6048
1971,802
1972,4155
1973,589
1974,3007
1975,684
1976,863
1977,789
1978,5292
1979,863
1980,4327
1981,5292
1982,15917
1983,3007
1984,828
1985,891
1986,5219
1987,4155
1988,589
1989,552
1990,984
1991,828
1992,6108
1993,789
1994,3669
1995,552
1996,891
1997,3669
1998,16900
1999,6774
2000,863
2001,1415
2002,4155
2003,3669
2004,11988
2005,421
2006,9471
2007,4155
2008,4155
2009,552
2010,984
2011,8736
2012,6108
2013,1436
2014,589
2015,734
2016,5292
2017,15917
2018,3669
2019,552
2020,4327
2021,844
2022,589
2023,863
2024,734
2025,5292
2026,720
2027,720
2028,4784
2029,3007
2030,863
2031,3669
2032,552
2033,863
2034,1061
2035,789
2036,552
2037,720
2038,421
2039,891
2040,8736
2041,891
2042,698
2043,984
2044,421
2045,552
2046,828
2047,1061
2048,844
2049,5292
2050,552
2051,1061
2052,863
2053,891
2054,844
2055,863
2056,1436
2057,984
2058,5292
2059,3669
2060,844
2061,789
2062,3669
2063,4155
2064,1061
2065,789
2066,984
2067,12308
2068,1436
2069,450
2070,789
2071,828
2072,1746
2073,552
2074,4764
2075,6048
2076,828
2077,828
2078,828
2079,12308
2080,789
2081,1607
2082,3007
2083,720
2084,828
2085,12308
2086,3669
2087,12308
2088,3669
2089,828
2090,789
2091,421
2092,6048
2093,666
2094,421
2095,5292
2096,891
2097,828
2098,789
2099,4155
2100,705
2101,8736
2102,863
2103,828
2104,789
2105,552
2106,5292
2107,3669
2108,11560
2109,891
2110,552
2111,3669
2112,4155
2113,789
2114,720
2115,891
2116,5219
2117,552
2118,863
2119,6108
2120,3950
2121,8736
2122,15917
2123,4899
2124,789
2125,4155
2126,4155
2127,789
2128,4155
2129,720
2130,734
2131,552
2132,844
2133,984
2134,3478
2135,828
2136,1607
2137,3950
2138,4068
2139,802
2140,666
2141,5219
2142,12308
2143,863
2144,891
2145,3669
2146,828
2147,5292
2148,844
2149,828
2150,552
2151,666
2152,3669
2153,552
2154,984
2155,984
2156,666
2157,720
2158,802
2159,844
2160,4368
2161,734
2162,658
2163,12308
2164,789
2165,13135
2166,1607
2167,666
2168,3007
2169,720
2170,828
2171,720
2172,4155
2173,1607
2174,4155
2175,6108
2176,802
2177,552
2178,891
2179,891
2180,863
2181,5292
2182,4155
2183,5292
2184,13135
2185,734
2186,8736
2187,3669
2188,844
2189,5219
2190,687
2191,450
2192,552
2193,789
2194,863
2195,1061
2196,863
2197,720
2198,12308
2199,5292
2200,3669
2201,11560
2202,789
2203,891
2204,863
2205,11560
2206,734
2207,574
2208,828
2209,828
2210,828
2211,844
2212,3669
2213,475
2214,5219
2215,844
2216,666
2217,5219
2218,475
2219,720
2220,789
2221,6108
2222,863
2223,5292
2224,552
2225,1061
2226,421
2227,789
2228,3669
2229,3669
2230,802
2231,5292
2232,552
2233,666
2234,789
2235,3669
2236,6108
2237,789
2238,863
2239,863
2240,5292
2241,683
2242,1607
2243,3007
2244,544
2245,5292
2246,5292
2247,552
2248,789
2249,4155
2250,863
2251,5219
2252,589
2253,8736
2254,828
2255,421
2256,4068
2257,8736
2258,8736
2259,828
2260,844
2261,589
2262,863
2263,844
2264,589
2265,844
2266,8062
2267,12907
2268,789
2269,1746
2270,863
2271,552
2272,3669
2273,11560
2274,886
2275,734
2276,844
2277,3669
2278,3669
2279,5292
2280,3950
2281,1061
2282,6108
2283,3669
2284,3007
2285,844
2286,3669
2287,687
2288,720
2289,421
2290,734
2291,828
2292,658
2293,6108
2294,552
2295,3669
2296,802
2297,863
2298,8736
2299,844
2300,984
2301,552
2302,4899
2303,1061
2304,5292
2305,666
2306,863
2307,552
2308,844
2309,3669
2310,4764
2311,1415
2312,720
2313,552
2314,6108
2315,589
2316,552
2317,734
2318,802
2319,863
2320,666
2321,737
2322,863
2323,1569
2324,3669
2325,3669
2326,421
2327,720
2328,3007
2329,789
2330,8736
2331,475
2332,1436
2333,552
2334,8736
2335,1061
2336,552
2337,802
2338,984
2339,13135
2340,666
2341,737
2342,891
2343,1061
2344,552
2345,863
2346,1061
2347,3007
2348,828
2349,421
2350,5219
2351,4764
2352,552
2353,3478
2354,6048
2355,4155
2356,552
2357,737
2358,5292
2359,3669
2360,12907
2361,421
2362,3669
2363,544
2364,8736
2365,844
2366,720
2367,3007
2368,789
2369,891
2370,552
2371,789
2372,863
2373,1607
2374,720
2375,5292
2376,720
2377,421
2378,3007
2379,863
2380,475
2381,802
2382,3669
2383,3669
2384,789
2385,3669
2386,3669
2387,552
2388,552
2389,552
2390,6648
2391,1436
2392,802
2393,984
2394,5292
2395,5219
2396,4784
2397,5219
2398,802
2399,5292
2400,4155
2401,1781
2402,720
2403,3669
2404,863
2405,1607
2406,863
2407,844
2408,421
2409,3669
2410,828
2411,4327
2412,789
2413,8736
2414,844
2415,16900
2416,863
2417,3007
2418,844
2419,776
2420,3950
2421,984
2422,828
2423,552
2424,863
2425,13135
2426,828
2427,863
2428,8062
2429,5292
2430,3478
2431,5292
2432,574
2433,789
2434,3007
2435,720
2436,687
2437,789
2438,3669
2439,6108
2440,12907
2441,863
2442,863
2443,863
2444,720
2445,544
2446,828
2447,5292
2448,844
2449,3669
2450,12907
2451,863
2452,11646
2453,3007
2454,863
2455,589
2456,11560
2457,421
2458,4764
2459,11646
2460,828
2461,552
2462,8736
2463,552
2464,863
2465,9530
2466,863
2467,11560
2468,1436
2469,3007
2470,5292
2471,552
2472,475
2473,3669
2474,16900
2475,6108
2476,421
2477,6290
2478,3669
2479,552
2480,828
2481,844
2482,844
2483,5292
2484,863
2485,828
2486,789
2487,5292
2488,9530
2489,6108
2490,5292
2491,13135
2492,844
2493,863
2494,5292
2495,8062
2496,734
2497,13135
2498,552
2499,844
2500,828
2501,3669
2502,844
2503,1436
2504,863
2505,863
2506,863
2507,9530
2508,802
2509,844
2510,863
2511,3007
2512,574
2513,4068
2514,3669
2515,6108
2516,3669
2517,6290
2518,5292
2519,11560
2520,8736
2521,734
2522,891
2523,863
2524,863
2525,552
2526,844
2527,3669
2528,5292
2529,12308
2530,3007
2531,552
2532,5219
2533,789
2534,720
2535,984
2536,5219
2537,5292
2538,4155
2539,687
2540,4784
2541,789
2542,658
2543,589
2544,828
2545,3669
2546,1061
2547,863
2548,789
2549,863
2550,552
2551,658
2552,844
2553,5292
2554,5292
2555,1436
2556,16900
2557,658
2558,3669
2559,844
2560,16900
2561,552
2562,1061
2563,828
2564,5292
2565,1061
2566,4155
2567,589
2568,1436
2569,844
2570,5292
2571,5219
2572,984
2573,3669
2574,552
2575,589
2576,475
2577,6108
2578,863
2579,3669
2580,802
2581,552
2582,4068
2583,4784
2584,475
2585,844
2586,4155
2587,475
2588,421
2589,891
2590,828
2591,552
2592,844
2593,802
2594,863
2595,3669
2596,4368
2597,984
2598,4368
2599,3950
2600,3669
2601,4327
2602,552
2603,6108
2604,5219
2605,3669
2606,734
2607,6290
2608,552
2609,1415
2610,844
2611,3669
2612,863
2613,3669
2614,12308
2615,3007
2616,844
2617,3669
2618,475
2619,863
2620,6290
2621,687
2622,1698
2623,4155
2624,1607
2625,11560
2626,863
2627,552
2628,4155
2629,450
2630,552
2631,3669
2632,574
2633,4155
2634,1415
2635,4155
2636,3669
2637,863
2638,475
2639,1436
2640,421
2641,552
2642,666
2643,844
2644,863
2645,789
2646,1436
2647,475
2648,11646
2649,5292
2650,1415
2651,4155
2652,844
2653,12308
2654,552
2655,5292
2656,16900
2657,552
2658,552
2659,844
2660,886
2661,552
2662,3669
2663,891
2664,12308
2665,863
2666,737
2667,13135
2668,5219
2669,1415
2670,9530
2671,552
2672,5292
2673,1061
2674,9530
2675,789
2676,552
2677,828
2678,984
2679,734
2680,11988
2681,11560
2682,789
2683,863
2684,828
2685,891
2686,589
2687,1061
2688,13135
2689,828
2690,3669
2691,828
2692,844
2693,789
2694,552
2695,863
2696,844
2697,1607
2698,552
2699,863
2700,789
2701,589
2702,505
2703,828
2704,863
2705,5292
2706,1746
2707,863
2708,1607
2709,891
2710,844
2711,863
2712,552
2713,589
2714,844
2715,891
2716,802
2717,421
2718,3478
2719,552
2720,737
2721,3669
2722,5292
2723,625
2724,552
2725,5292
2726,5292
2727,789
2728,11560
2729,4155
2730,5292
2731,720
2732,13135
2733,984
2734,552
2735,12907
2736,4155
2737,1436
2738,891
2739,863
2740,421
2741,3669
2742,789
2743,828
2744,2872
2745,3669
2746,1436
