id,price
841,10644
842,5412
843,4338
844,2008
845,709
846,3203
847,8348
848,891
849,864
850,891
851,13063
852,10184
853,6149
854,1076
855,1153
856,10644
857,6618
858,6618
859,3806
860,1843
861,658
862,891
863,5219
864,2327
865,15426
866,2327
867,658
868,1436
869,18128
870,1107
871,776
872,11523
873,16718
874,5488
875,9574
876,16300
877,605
878,1436
879,4959
880,15939
881,625
882,1153
883,5599
884,11780
885,844
886,540
887,10304
888,3368
889,6257
890,11233
891,2140
892,3180
893,675
894,14361
895,17068
896,432
897,764
898,899
899,3997
900,4416
901,1436
902,15210
903,2327
904,15917
905,709
906,2327
907,489
908,789
909,3116
910,7276
911,16300
912,1781
913,13464
914,658
915,1845
916,6108
917,683
918,1742
919,8637
920,1436
921,3819
922,16198
923,734
924,625
925,6644
926,2549
927,1007
928,709
929,837
930,2381
931,3368
932,622
933,3431
934,837
935,1874
936,1938
937,3579
938,3787
939,1911
940,1046
941,3524
942,473
943,684
944,11804
945,5555
946,5260
947,4208
948,936
949,4751
950,4468
951,544
952,4022
953,5499
954,402
955,878
956,5443
957,1046
958,5376
959,918
960,5292
961,6588
962,1340
963,3054
964,416
965,625
966,918
967,891
968,438
969,11820
970,969
971,7665
972,4679
973,1874
974,1004
975,4480
976,1436
977,11077
978,1919
979,837
980,447
981,1128
982,764
983,10850
984,4497
985,2965
986,1781
987,776
988,2821
989,8181
990,11780
991,593
992,1050
993,4751
994,776
995,3066
996,3745
997,12948
998,14375
999,15528
1000,4468
1001,1187
1002,8524
1003,3734
1004,622
1005,911
1006,863
1007,5499
1008,1152
1009,891
1010,625
1011,5974
1012,878
1013,1911
1014,3431
1015,3745
1016,5292
1017,658
1018,6613
1019,2114
1020,5292
1021,776
1022,4234
1023,485
1024,878
1025,550
1026,11212
1027,6900
1028,7303
1029,1436
1030,891
1031,10184
1032,709
1033,5466
1034,2398
1035,734
1036,953
1037,4995
1038,5132
1039,776
1040,6720
1041,6817
1042,911
1043,1192
1044,847
1045,5500
1046,447
1047,764
1048,878
1049,683
1050,942
1051,530
1052,576
1053,2680
1054,1192
1055,658
1056,776
1057,1153
1058,530
1059,6108
1060,4327
1061,891
1062,5466
1063,3950
1064,3959
1065,5292
1066,4478
1067,1656
1068,5292
1069,589
1070,6606
1071,911
1072,1635
1073,16718
1074,15528
1075,11560
1076,5293
1077,475
1078,814
1079,814
1080,969
1081,1192
1082,538
1083,4478
1084,4253
1085,1911
1086,17871
1087,4640
1088,11804
1089,734
1090,2114
1091,612
1092,6588
1093,918
1094,1911
1095,475
1096,593
1097,891
1098,7832
1099,505
1100,583
1101,2697
1102,8442
1103,4268
1104,2697
1105,12210
1106,703
1107,1061
1108,14918
1109,4165
1110,14973
1111,608
1112,891
1113,16316
1114,899
1115,5577
1116,878
1117,6648
1118,12308
1119,6383
1120,1152
1121,709
1122,837
1123,14199
1124,561
1125,891
1126,10850
1127,574
1128,1187
1129,4268
1130,9131
1131,11863
1132,5543
1133,419
1134,3759
1135,6060
1136,1882
1137,489
1138,918
1139,791
1140,942
1141,5500
1142,4497
1143,734
1144,658
1145,544
1146,14375
1147,4022
1148,4327
1149,3759
1150,5539
1151,485
1152,1255
1153,844
1154,432
1155,421
1156,4497
1157,709
1158,1944
1159,3045
1160,1687
1161,15729
1162,1340
1163,1243
1164,961
1165,5292
1166,764
1167,9802
1168,1436
1169,530
1170,4304
1171,5577
1172,1911
1173,802
1174,3116
1175,6854
1176,485
1177,658
1178,4327
1179,540
1180,8039
1181,8442
1182,6108
1183,1781
1184,10548
1185,14709
1186,15939
1187,4210
1188,526
1189,4995
1190,14482
1191,12186
1192,10681
1193,6108
1194,969
1195,4081
1196,3534
1197,666
1198,628
1199,4640
1200,891
1201,918
1202,5484
1203,5783
1204,16316
1205,421
1206,15231
1207,1911
1208,4497
1209,16716
1210,2445
1211,837
1212,8348
1213,1656
1214,1911
1215,3534
1216,764
1217,2569
1218,12210
1219,1781
1220,4995
1221,1295
1222,1221
1223,969
1224,703
1225,10173
1226,3734
1227,6606
1228,1107
1229,5443
1230,11560
1231,1843
1232,3940
1233,9028
1234,5208
1235,4978
1236,473
1237,1911
1238,576
1239,530
1240,1153
1241,969
1242,9530
1243,3734
1244,4327
1245,884
1246,4497
1247,3334
1248,3284
1249,658
1250,5668
1251,3122
1252,5376
1253,1123
1254,6081
1255,4138
1256,3180
1257,789
1258,14368
1259,9072
1260,6108
1261,705
1262,1441
1263,3754
1264,10580
1265,11512
1266,16253
1267,16462
1268,7414
1269,1153
1270,3704
1271,844
1272,3704
1273,3149
1274,5197
1275,18124
1276,9072
1277,2048
1278,2080
1279,918
1280,2765
1281,1843
1282,605
1283,9072
1284,13588
1285,552
1286,878
1287,5043
1288,622
1289,5833
1290,2873
1291,1911
1292,5488
1293,3818
1294,1153
1295,4136
1296,2648
1297,876
1298,5292
1299,4480
1300,11263
1301,3268
1302,11478
1303,477
1304,911
1305,4578
1306,1781
1307,438
1308,4501
1309,18172
1310,1340
1311,419
1312,5177
1313,4455
1314,2552
1315,15962
1316,878
1317,368
1318,7234
1319,6108
1320,530
1321,734
1322,7553
1323,11988
1324,368
1325,1874
1326,911
1327,1187
1328,489
1329,700
1330,5292
1331,1153
1332,1436
1333,5134
1334,683
1335,3818
1336,674
1337,2557
1338,3734
1339,12210
1340,15231
1341,911
1342,5577
1343,1164
1344,3734
1345,8924
1346,918
1347,4480
1348,1061
1349,3447
1350,485
1351,1911
1352,4455
1353,499
1354,1935
1355,17597
1356,574
1357,866
1358,1687
1359,3858
1360,5083
1361,5499
1362,1436
1363,911
1364,911
1365,1746
1366,16900
1367,13595
1368,6045
1369,3759
1370,1153
1371,1963
1372,899
1373,3907
1374,5701
1375,4751
1376,589
1377,530
1378,4497
1379,6108
1380,447
1381,3368
1382,2301
1383,628
1384,1255
1385,432
1386,1919
1387,776
1388,3615
1389,8214
1390,4841
1391,489
1392,4478
1393,886
1394,4686
1395,516
1396,709
1397,789
1398,4210
1399,789
1400,814
1401,3759
1402,5292
1403,878
1404,1436
1405,6315
1406,4478
1407,4679
1408,12581
1409,6246
1410,847
1411,5219
1412,10255
1413,552
1414,530
1415,814
1416,854
1417,12210
1418,3734
1419,9028
1420,1845
1421,421
1422,3417
1423,942
1424,8956
1425,5499
1426,891
1427,2480
1428,4478
1429,15962
1430,789
1431,9171
1432,16469
1433,776
1434,1153
1435,1911
1436,1255
1437,3534
1438,5177
1439,1153
1440,5671
1441,1192
1442,10494
1443,12907
1444,8181
1445,477
1446,1192
1447,764
1448,5134
1449,485
1450,7987
1451,942
1452,837
1453,6753
1454,1069
1455,550
1456,14146
1457,552
1458,5312
1459,8279
1460,7066
1461,936
1462,1781
1463,2487
1464,1629
1465,683
1466,473
1467,1945
1468,9343
1469,485
1470,645
1471,891
1472,911
1473,658
1474,473
1475,2352
1476,576
1477,4455
1478,5577
1479,2680
1480,9403
1481,516
1482,2104
1483,899
1484,8396
1485,530
1486,709
1487,3704
1488,13506
1489,645
1490,3818
1491,540
1492,789
1493,918
1494,3615
1495,14709
1496,402
1497,625
1498,891
1499,5543
1500,14105
1501,8227
1502,1945
1503,2370
1504,814
1505,1781
1506,2639
1507,878
1508,544
1509,886
1510,1153
1511,5484
1512,1781
1513,776
1514,1192
1515,710
1516,4455
1517,1192
1518,1158
1519,3734
1520,1069
1521,544
1522,3734
1523,3387
1524,12338
1525,5217
1526,1436
1527,485
1528,13499
1529,4497
1530,7528
1531,15426
1532,5539
1533,645
1534,544
1535,505
1536,3387
1537,5219
1538,6295
1539,485
1540,574
1541,3330
1542,12587
1543,3734
1544,5292
1545,13405
1546,891
1547,3950
1548,6006
1549,593
1550,1061
1551,2065
1552,13945
1553,593
1554,17068
1555,4497
1556,3334
1557,789
1558,6189
1559,506
1560,2821
1561,854
1562,438
1563,705
1564,6618
1565,2487
1566,645
1567,734
1568,709
1569,15792
1570,709
1571,5376
1572,596
1573,837
1574,3997
1575,891
1576,4636
1577,10644
1578,8486
1579,544
1580,4935
1581,10819
1582,789
1583,4234
1584,1781
1585,969
1586,936
1587,11565
1588,589
1589,3369
1590,764
1591,447
1592,4578
1593,15210
1594,4207
1595,625
1596,2327
1597,4455
1598,589
1599,6570
1600,526
1601,5208
1602,473
1603,17403
1604,3987
1605,14543
1606,1781
1607,3205
1608,734
1609,1340
1610,11469
1611,8104
1612,2920
1613,911
1614,447
1615,9467
1616,1153
1617,11435
1618,891
1619,394
1620,1436
1621,1781
1622,473
1623,1781
1624,1439
1625,1192
1626,776
1627,6189
1628,878
1629,683
1630,5484
1631,969
1632,4389
1633,3180
1634,10388
1635,2680
1636,16300
1637,3203
1638,703
1639,1175
1640,3704
1641,552
1642,6618
1643,814
1644,886
1645,2996
1646,936
1647,5499
1648,628
1649,3734
1650,7032
1651,462
1652,8014
1653,3203
1654,3909
1655,2428
1656,4071
1657,1340
1658,764
1659,764
1660,5124
1661,593
1662,8039
1663,2428
1664,6570
1665,3959
1666,5484
1667,5499
1668,8524
1669,1061
1670,3579
1671,3368
1672,16239
1673,8731
1674,764
1675,9740
1676,765
1677,16239
1678,4679
1679,1192
1680,837
1681,1919
1682,3950
1683,4497
1684,6817
1685,4679
1686,402
1687,2714
1688,485
1689,1192
1690,1197
1691,5564
1692,4480
1693,17403
1694,11560
1695,6618
1696,3997
1697,802
1698,4640
1699,9740
1700,1436
1701,1061
1702,1221
1703,4995
1704,1880
1705,969
1706,5412
1707,4786
1708,5122
1709,4751
1710,645
1711,2352
1712,1197
1713,886
1714,2381
1715,1219
1716,6295
1717,703
1718,9996
1719,477
1720,18037
1721,419
1722,11312
1723,1046
1724,14543
1725,899
1726,3946
1727,4967
1728,969
1729,764
1730,1192
1731,789
1732,5132
1733,6817
1734,674
1735,3734
1736,6759
1737,421
1738,4327
1739,878
1740,4497
1741,878
1742,1919
1743,421
1744,17469
1745,351
1746,1079
1747,447
1748,776
1749,703
1750,12542
1751,6766
1752,544
1753,1125
1754,5292
1755,4477
1756,709
1757,1079
1758,525
1759,561
1760,6005
1761,11175
1762,658
1763,814
1764,844
1765,13117
1766,1153
1767,2381
1768,5466
1769,5083
1770,351
1771,12709
1772,899
1773,732
1774,16427
1775,5197
1776,1046
1777,1436
1778,12756
1779,3387
1780,4686
1781,1153
1782,776
1783,4136
1784,489
1785,373
1786,478
1787,1919
1788,16462
1789,789
1790,18447
1791,878
1792,911
1793,9432
1794,540
1795,7214
1796,10644
1797,8924
1798,15528
1799,4038
1800,764
1801,4327
1802,6290
1803,3720
1804,11780
1805,1187
1806,530
1807,14375
1808,878
1809,4497
1810,5443
1811,4201
1812,530
1813,1128
1814,3734
1815,1046
1816,687
1817,489
1818,969
1819,6882
1820,756
1821,3387
1822,764
1823,4207
1824,12210
1825,4636
1826,961
1827,15917
1828,1192
1829,552
1830,658
1831,886
1832,3699
1833,5701
1834,2352
1835,12338
1836,732
1837,9921
1838,814
1839,1179
1840,658
1841,683
1842,9593
1843,776
1844,8568
1845,4455
1846,1746
1847,4051
1848,878
1849,10184
1850,969
1851,789
1852,1061
1853,3997
1854,7832
1855,1243
1856,6108
1857,5260
1858,12622
1859,593
1860,4044
1861,1179
1862,1004
1863,4478
1864,818
1865,17597
1866,1656
1867,13499
1868,4038
1869,1569
1870,1197
1871,899
1872,1179
1873,14368
1874,791
1875,6006
1876,1656
1877,11284
1878,4051
1879,1656
1880,6814
1881,3264
1882,802
1883,1436
1884,3548
1885,18306
1886,489
1887,7438
1888,1153
1889,709
1890,3866
1891,828
1892,4136
1893,5969
1894,1153
1895,4208
1896,1559
1897,6246
1898,6817
1899,5134
1900,4207
1901,4686
1902,4480
1903,15792
1904,814
1905,18128
1906,18242
1907,402
1908,1436
1909,969
1910,5484
1911,477
1912,11820
1913,886
1914,764
1915,5484
1916,1911
1917,911
1918,3950
1919,1746
1920,675
1921,1179
1922,5292
1923,6108
1924,3116
1925,9870
1926,2358
1927,3699
1928,13499
1929,411
1930,5577
1931,3536
1932,489
1933,9740
1934,3411
1935,571
1936,4997
1937,1963
1938,764
1939,477
1940,12338
1941,732
1942,818
1943,544
1944,4578
1945,5488
1946,12338
1947,15917
1948,1919
1949,18741
1950,10304
1951,4081
1952,475
1953,2065
1954,5775
1955,6606
1956,2000
1957,4980
1958,764
1959,9921
1960,658
1961,6570
1962,530
1963,552
1964,1192
1965,698
1966,18027
1967,4327
1968,15917
1969,18242
1970,6257
1971,1046
1972,11982
1973,464
1974,2548
1975,473
1976,891
1977,814
1978,3387
1979,3369
1980,6882
1981,3997
1982,14918
1983,4455
1984,844
1985,4679
1986,5219
1987,11263
1988,791
1989,499
1990,1963
1991,1107
1992,13506
1993,936
1994,18112
1995,709
1996,10580
1997,3411
1998,4997
1999,14482
2000,1781
2001,4256
2002,6570
2003,9265
2004,5412
2005,3699
2006,6189
2007,3599
2008,13757
2009,899
2010,3393
2011,15281
2012,5260
2013,2263
2014,969
2015,530
2016,4980
2017,12338
2018,3959
2019,499
2020,6189
2021,658
2022,756
2023,1192
2024,1153
2025,5500
2026,709
2027,1153
2028,5219
2029,4327
2030,1911
2031,3368
2032,462
2033,1152
2034,1107
2035,789
2036,969
2037,1046
2038,756
2039,1911
2040,14304
2041,2327
2042,899
2043,3536
2044,4562
2045,421
2046,776
2047,537
2048,645
2049,6976
2050,485
2051,928
2052,1781
2053,8120
2054,776
2055,1192
2056,899
2057,3946
2058,6976
2059,3149
2060,802
2061,734
2062,16234
2063,4874
2064,1436
2065,734
2066,1845
2067,15708
2068,17267
2069,3336
2070,886
2071,1061
2072,6533
2073,1436
2074,8014
2075,17597
2076,942
2077,583
2078,942
2079,13420
2080,5539
2081,2114
2082,2478
2083,776
2084,789
2085,15939
2086,4478
2087,9072
2088,7332
2089,1061
2090,878
2091,1197
2092,16462
2093,1436
2094,683
2095,4980
2096,683
2097,928
2098,2615
2099,2572
2100,687
2101,3530
2102,1919
2103,899
2104,764
2105,705
2106,1197
2107,2114
2108,8214
2109,13595
2110,878
2111,4600
2112,16779
2113,776
2114,1153
2115,10580
2116,10078
2117,544
2118,1175
2119,5677
2120,8214
2121,4636
2122,13063
2123,16956
2124,612
2125,8669
2126,16779
2127,734
2128,4478
2129,506
2130,789
2131,526
2132,734
2133,1892
2134,4686
2135,1919
2136,6776
2137,5122
2138,3997
2139,878
2140,368
2141,7987
2142,11360
2143,612
2144,4497
2145,886
2146,1192
2147,4980
2148,765
2149,1192
2150,709
2151,886
2152,13187
2153,776
2154,1436
2155,3393
2156,1115
2157,936
2158,776
2159,844
2160,14698
2161,734
2162,530
2163,15939
2164,432
2165,11605
2166,6447
2167,622
2168,4268
2169,878
2170,438
2171,1559
2172,4874
2173,1635
2174,5293
2175,3685
2176,776
2177,530
2178,8608
2179,2232
2180,1781
2181,5292
2182,9050
2183,2263
2184,15729
2185,645
2186,14394
2187,3534
2188,776
2189,5775
2190,5775
2191,5775
2192,1079
2193,593
2194,891
2195,1061
2196,891
2197,776
2198,13420
2199,3437
2200,3368
2201,13464
2202,1243
2203,9171
2204,1874
2205,4980
2206,789
2207,1845
2208,942
2209,1192
2210,828
2211,878
2212,4416
2213,464
2214,13588
2215,658
2216,1436
2217,3264
2218,969
2219,574
2220,789
2221,6108
2222,3759
2223,5543
2224,589
2225,1061
2226,3699
2227,574
2228,9343
2229,3205
2230,544
2231,13063
2232,575
2233,1436
2234,698
2235,7438
2236,13945
2237,789
2238,716
2239,1125
2240,3387
2241,1255
2242,1843
2243,5197
2244,1046
2245,5775
2246,5292
2247,969
2248,495
2249,7403
2250,1179
2251,4997
2252,969
2253,6060
2254,1107
2255,4389
2256,5122
2257,8524
2258,5412
2259,421
2260,530
2261,791
2262,3759
2263,734
2264,432
2265,776
2266,12542
2267,6060
2268,734
2269,1559
2270,5539
2271,478
2272,3387
2273,4995
2274,6391
2275,530
2276,734
2277,3387
2278,7665
2279,4478
2280,3734
2281,1746
2282,14199
2283,7019
2284,3007
2285,1153
2286,3734
2287,1340
2288,574
2289,1959
2290,878
2291,1963
2292,658
2293,6108
2294,525
2295,10184
2296,961
2297,1179
2298,4501
2299,734
2300,12549
2301,675
2302,3734
2303,1061
2304,4165
2305,496
2306,891
2307,373
2308,530
2309,2114
2310,13530
2311,4256
2312,473
2313,544
2314,15939
2315,2478
2316,969
2317,645
2318,776
2319,477
2320,891
2321,1286
2322,495
2323,5079
2324,15928
2325,3149
2326,589
2327,776
2328,4918
2329,734
2330,4478
2331,765
2332,374
2333,3375
2334,4751
2335,488
2336,526
2337,1061
2338,1340
2339,12210
2340,816
2341,990
2342,8888
2343,608
2344,552
2345,1168
2346,3516
2347,2478
2348,1781
2349,1436
2350,1859
2351,8181
2352,485
2353,4497
2354,6533
2355,4478
2356,1197
2357,969
2358,4138
2359,3699
2360,4327
2361,1436
2362,15962
2363,574
2364,4501
2365,658
2366,776
2367,4918
2368,1004
2369,2080
2370,1153
2371,734
2372,1125
2373,2873
2374,878
2375,5376
2376,776
2377,1123
2378,9530
2379,1919
2380,969
2381,854
2382,13998
2383,10184
2384,918
2385,4022
2386,3534
2387,571
2388,475
2389,709
2390,8486
2391,2695
2392,489
2393,1559
2394,5292
2395,7987
2396,3264
2397,5775
2398,776
2399,5376
2400,6570
2401,7240
2402,776
2403,3354
2404,1963
2405,3538
2406,13595
2407,658
2408,3447
2409,4416
2410,489
2411,5701
2412,891
2413,4226
2414,776
2415,5602
2416,891
2417,9248
2418,911
2419,1061
2420,3734
2421,6383
2422,1061
2423,709
2424,1179
2425,13135
2426,844
2427,1340
2428,13203
2429,15540
2430,4327
2431,2821
2432,1286
2433,936
2434,4691
2435,473
2436,2822
2437,1243
2438,3959
2439,6606
2440,4578
2441,1153
2442,628
2443,891
2444,1046
2445,776
2446,438
2447,8690
2448,776
2449,8427
2450,3759
2451,1781
2452,3579
2453,5555
2454,3272
2455,538
2456,18027
2457,3615
2458,4679
2459,11820
2460,1911
2461,709
2462,3530
2463,552
2464,3417
2465,9530
2466,1919
2467,11442
2468,2292
2469,6618
2470,4478
2471,530
2472,969
2473,6237
2474,16704
2475,5120
2476,3615
2477,6543
2478,12291
2479,886
2480,473
2481,658
2482,544
2483,5292
2484,1919
2485,1963
2486,918
2487,3534
2488,18128
2489,6108
2490,11646
2491,6290
2492,844
2493,1781
2494,3704
2495,12392
2496,776
2497,11605
2498,462
2499,530
2500,1061
2501,10494
2502,734
2503,3203
2504,628
2505,6720
2506,764
2507,15792
2508,776
2509,658
2510,552
2511,8774
2512,1340
2513,11442
2514,3818
2515,5677
2516,10719
2517,5347
2518,2149
2519,15528
2520,4751
2521,837
2522,736
2523,433
2524,489
2525,432
2526,844
2527,10808
2528,11113
2529,3704
2530,2965
2531,709
2532,5775
2533,891
2534,473
2535,666
2536,5602
2537,4201
2538,12338
2539,5555
2540,5219
2541,525
2542,658
2543,969
2544,1963
2545,3180
2546,1061
2547,1179
2548,789
2549,1179
2550,705
2551,419
2552,734
2553,5376
2554,5134
2555,2695
2556,11917
2557,878
2558,3378
2559,872
2560,11523
2561,734
2562,1061
2563,814
2564,1179
2565,1061
2566,3818
2567,969
2568,956
2569,1153
2570,3997
2571,6133
2572,1438
2573,8869
2574,473
2575,969
2576,475
2577,3292
2578,612
2579,11548
2580,776
2581,544
2582,4165
2583,5555
2584,709
2585,911
2586,2114
2587,709
2588,818
2589,1963
2590,900
2591,552
2592,710
2593,1046
2594,1911
2595,8442
2596,8924
2597,8181
2598,3538
2599,3615
2600,3754
2601,6499
2602,720
2603,4477
2604,6246
2605,4268
2606,789
2607,14482
2608,530
2609,1959
2610,645
2611,13998
2612,2327
2613,3950
2614,4497
2615,3264
2616,802
2617,3180
2618,477
2619,477
2620,9432
2621,1340
2622,3897
2623,4207
2624,1158
2625,4997
2626,1192
2627,720
2628,7056
2629,969
2630,969
2631,3045
2632,447
2633,11979
2634,5488
2635,7056
2636,6613
2637,863
2638,499
2639,2114
2640,2579
2641,705
2642,505
2643,911
2644,899
2645,732
2646,11170
2647,709
2648,12338
2649,2352
